onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x4, prop_9_0.05, 85.3388,85.1304,85.1817,85.2216,85.0959,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,120.8209,113.3205,117.7316,120.7631,120.4258,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_10_0.05, 55.2334,55.1443,54.9847,55.2999,55.5889,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,72.7596,72.6319,71.9058,73.3954,69.1065,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_11_0.05, 46.7544,46.5943,46.6292,46.3902,45.5244,unsat,unsat,unsat,unsat,unsat,142.999,131.1826,128.0027,129.5837,106.0414,unsat,unsat,unsat,unsat,unsat,68.9832,64.9897,65.1144,67.7463,68.4686,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_12_0.05, 61.5069,61.5364,61.5974,61.5734,61.5087,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,80.1091,88.2962,87.2465,76.3784,80.3363,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_13_0.05, 73.0555,73.6625,73.391,71.2122,73.4402,unsat,unsat,unsat,unsat,unsat,153.0122,142.0982,137.2351,140.4918,179.976,unsat,unsat,unsat,unsat,unsat,100.1145,100.2266,100.9166,100.4871,99.9247,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_14_0.05, 57.8395,57.1842,57.1206,57.1615,57.449,unsat,unsat,unsat,unsat,unsat,141.6272,137.3462,139.4914,139.1444,135.1868,unsat,unsat,unsat,unsat,unsat,63.9235,67.7377,64.6797,64.6537,68.4456,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_0_0.03, 1.658,1.7112,1.6969,1.5808,1.6782,unsat,unsat,unsat,unsat,unsat,1.8424,1.8194,1.8063,1.8227,4.9343,unsat,unsat,unsat,unsat,unsat,1.8091,1.8955,1.7757,1.7871,1.8145,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_1_0.03, 133.5269,121.3672,119.4986,120.6456,120.2601,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,146.9425,157.8724,146.8967,150.5037,148.7657,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_2_0.03, 4.0825,4.1025,4.0746,4.1053,3.9594,unsat,unsat,unsat,unsat,unsat,139.7204,141.7389,141.9041,138.6861,138.8097,unsat,unsat,unsat,unsat,unsat,4.3445,4.2548,4.1908,4.1893,4.1765,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_3_0.03, 1.569,1.5243,1.6667,1.6339,1.6479,unsat,unsat,unsat,unsat,unsat,1.8006,1.6768,1.7333,1.6995,1.6799,unsat,unsat,unsat,unsat,unsat,1.6774,1.7413,1.7914,1.732,1.7427,unsat,unsat,unsat,unsat,unsat
