onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
cifar10_8_255_simplified, cifar10_spec_idx_71_eps_0.03137_n1, 15.4252,15.4717,15.547,15.2932,15.3023,unsat,unsat,unsat,unsat,unsat,20.848,20.6637,20.6177,20.4804,20.7692,unsat,unsat,unsat,unsat,unsat,17.8143,17.7634,17.8856,18.188,17.9708,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_72_eps_0.03137_n1, 10.5497,10.489,10.4864,10.5674,10.638,unsat,unsat,unsat,unsat,unsat,13.4605,13.5723,13.5518,13.7626,13.6406,unsat,unsat,unsat,unsat,unsat,11.7548,11.5261,11.5653,11.518,11.6121,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_73_eps_0.03137_n1, 10.2756,10.6367,10.5738,10.4731,10.4954,unsat,unsat,unsat,unsat,unsat,12.5044,12.5728,12.2079,12.4731,12.5318,unsat,unsat,unsat,unsat,unsat,11.6794,11.9092,11.4332,11.7873,11.6638,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_74_eps_0.03137_n1, 0.9777,0.845,0.8786,0.8712,0.851,sat,sat,sat,sat,sat,0.922,0.8811,0.9943,0.9819,0.9282,sat,sat,sat,sat,sat,0.9626,0.6587,1.0197,0.9253,0.9328,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_76_eps_0.03137_n1, 15.258,15.2358,15.1153,15.4075,15.0579,unsat,unsat,unsat,unsat,unsat,18.6552,18.6293,18.666,18.5308,18.5458,unsat,unsat,unsat,unsat,unsat,17.5955,17.5747,17.7019,17.669,17.7477,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_79_eps_0.03137_n1, 1.0018,0.9091,0.8356,0.8635,0.8903,sat,sat,sat,sat,sat,0.9823,0.9928,0.9042,0.9883,0.9117,sat,sat,sat,sat,sat,0.928,0.9398,0.8751,0.9244,0.9298,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_80_eps_0.03137_n1, 12.0161,12.029,12.0936,12.075,12.1695,unsat,unsat,unsat,unsat,unsat,14.0803,14.254,14.2354,14.1208,14.2578,unsat,unsat,unsat,unsat,unsat,13.6594,13.5913,13.4618,13.647,13.0061,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_81_eps_0.03137_n1, 3.2908,3.3259,3.3186,3.2685,3.3248,unsat,unsat,unsat,unsat,unsat,3.4608,3.3738,3.4223,3.3663,3.5061,unsat,unsat,unsat,unsat,unsat,3.3773,3.4394,3.3348,3.3665,3.4716,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_82_eps_0.03137_n1, 3.3221,3.259,3.3444,3.2518,3.3334,unsat,unsat,unsat,unsat,unsat,3.3512,3.3992,3.4262,3.5092,3.4942,unsat,unsat,unsat,unsat,unsat,3.4856,3.3745,3.4553,3.4913,3.5307,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_83_eps_0.03137_n1, 0.9036,0.9345,0.8717,0.8955,0.9017,sat,sat,sat,sat,sat,0.8983,0.9531,0.9541,0.8905,0.9563,sat,sat,sat,sat,sat,1.0005,0.9523,0.8866,0.9339,0.9176,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_84_eps_0.03137_n1, ERROR_SKIPPED, LAST RES timeout 300
