onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
ACASXU_run2a_5_3_batch_2000_converted, prop_3, 4.142,4.2139,4.0898,4.3331,4.2268,unsat,unsat,unsat,unsat,unsat,4.7968,9.667,5.2956,4.6483,4.4634,unsat,unsat,unsat,unsat,unsat,4.2937,4.2918,4.2266,4.282,4.2261,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_4_batch_2000_converted, prop_3, 4.0729,4.0427,4.0331,3.9464,4.0979,unsat,unsat,unsat,unsat,unsat,4.2195,4.1788,4.2141,4.1735,4.2006,unsat,unsat,unsat,unsat,unsat,4.2256,4.1515,4.2238,4.172,4.1474,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_5_batch_2000_converted, prop_3, 4.1888,4.0875,4.092,4.0513,4.0857,unsat,unsat,unsat,unsat,unsat,4.2266,4.3139,4.2122,4.2299,4.1709,unsat,unsat,unsat,unsat,unsat,4.2827,4.2286,4.196,4.2149,4.2126,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_6_batch_2000_converted, prop_3, 4.1558,4.1117,4.1794,4.1353,4.1838,unsat,unsat,unsat,unsat,unsat,4.2613,4.195,4.3176,4.2096,4.1901,unsat,unsat,unsat,unsat,unsat,4.2049,4.2166,4.2236,4.2275,4.1936,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_7_batch_2000_converted, prop_3, 3.9061,3.9486,3.8814,3.844,3.9939,unsat,unsat,unsat,unsat,unsat,4.0283,4.0691,4.1321,4.1329,4.0514,unsat,unsat,unsat,unsat,unsat,3.9352,3.9243,3.9605,3.9205,3.9681,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_8_batch_2000_converted, prop_3, 4.2296,4.3228,4.2221,4.2576,4.2515,unsat,unsat,unsat,unsat,unsat,4.6595,4.9581,4.5236,4.4829,4.7269,unsat,unsat,unsat,unsat,unsat,4.5746,4.4678,4.5459,4.4639,4.4243,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_9_batch_2000_converted, prop_3, 4.2985,4.1816,4.2164,4.225,4.1897,unsat,unsat,unsat,unsat,unsat,4.3724,4.6215,4.3948,4.3615,4.5563,unsat,unsat,unsat,unsat,unsat,4.2744,4.2964,4.3538,4.2651,4.2746,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_1_batch_2000_converted, prop_4, 4.1936,4.1907,4.2364,4.147,4.2015,unsat,unsat,unsat,unsat,unsat,4.3168,4.4552,4.2763,4.3338,4.4077,unsat,unsat,unsat,unsat,unsat,4.3139,4.3486,4.3001,4.2943,4.3159,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_2_batch_2000_converted, prop_4, 8.759,8.5276,8.7787,8.9312,8.6016,unsat,unsat,unsat,unsat,unsat,11.2158,7.2596,11.2726,11.4439,11.1528,unsat,unsat,unsat,unsat,unsat,8.9647,8.9345,9.17,8.8286,9.0393,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_3_batch_2000_converted, prop_4, 4.1794,4.2656,4.1871,4.2107,4.2116,unsat,unsat,unsat,unsat,unsat,4.7973,4.6545,4.6315,4.6586,4.5453,unsat,unsat,unsat,unsat,unsat,4.3152,4.2482,4.3752,4.1991,4.2187,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_4_batch_2000_converted, prop_4, 4.1333,4.1682,4.2075,4.1078,4.1922,unsat,unsat,unsat,unsat,unsat,4.4247,4.2686,4.4255,4.2594,4.3374,unsat,unsat,unsat,unsat,unsat,4.2193,4.3376,4.3671,4.2547,4.3097,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_5_batch_2000_converted, prop_4, 4.1952,4.0591,4.1225,4.2622,4.1126,unsat,unsat,unsat,unsat,unsat,4.4121,4.3036,4.269,4.3013,4.2371,unsat,unsat,unsat,unsat,unsat,4.292,4.3169,4.2521,4.2632,4.2779,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_6_batch_2000_converted, prop_4, 4.0678,4.0038,4.0878,4.0325,4.0466,unsat,unsat,unsat,unsat,unsat,4.1814,4.0974,4.2371,4.1799,4.3043,unsat,unsat,unsat,unsat,unsat,4.0737,4.1149,4.1286,4.1303,4.0207,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_1_7_batch_2000_converted, prop_4, 0.2749,0.3325,0.3244,0.3229,0.3309,sat,sat,sat,sat,sat,0.3477,0.3224,0.3394,0.3132,0.3142,sat,sat,sat,sat,sat,0.3351,0.3402,0.3213,0.3222,0.3334,sat,sat,sat,sat,sat
ACASXU_run2a_1_8_batch_2000_converted, prop_4, 0.316,0.3169,0.3224,0.3407,0.2807,sat,sat,sat,sat,sat,0.3329,0.349,0.3344,0.3385,0.3272,sat,sat,sat,sat,sat,0.3257,0.3201,0.3591,0.3374,0.3025,sat,sat,sat,sat,sat
ACASXU_run2a_1_9_batch_2000_converted, prop_4, 0.3187,0.3435,0.3328,0.3136,0.3516,sat,sat,sat,sat,sat,0.3116,0.3167,0.3393,0.338,0.3326,sat,sat,sat,sat,sat,0.3345,0.3389,0.3287,0.342,0.3379,sat,sat,sat,sat,sat
ACASXU_run2a_2_1_batch_2000_converted, prop_4, 4.2149,4.2487,4.2346,4.2456,4.3275,unsat,unsat,unsat,unsat,unsat,4.7526,4.5942,5.3703,4.8175,7.3987,unsat,unsat,unsat,unsat,unsat,4.4104,4.3435,4.379,4.3993,4.4624,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_2_batch_2000_converted, prop_4, 4.4062,4.3054,4.3246,4.4138,4.3733,unsat,unsat,unsat,unsat,unsat,4.4619,4.4565,4.451,4.4412,4.4998,unsat,unsat,unsat,unsat,unsat,4.5215,4.4423,4.3072,4.4197,4.5344,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_3_batch_2000_converted, prop_4, 4.0502,4.0757,4.1207,4.0954,4.0442,unsat,unsat,unsat,unsat,unsat,4.2156,4.1647,4.1952,4.2088,4.1913,unsat,unsat,unsat,unsat,unsat,4.1919,4.2145,4.193,4.2091,4.2202,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_4_batch_2000_converted, prop_4, 4.0011,3.9902,3.9777,4.0281,3.9448,unsat,unsat,unsat,unsat,unsat,4.0647,4.0551,4.0792,4.0475,4.1404,unsat,unsat,unsat,unsat,unsat,4.0659,4.0915,4.0642,4.0405,4.072,unsat,unsat,unsat,unsat,unsat
